File,Code,Excel Name,Excel MRP,PDF Name,PDF MRP,Match Reason
10 Bedroom Set_variant_price_backup_20260803_121221.xlsx,TFL-CBD-112 LB-2D,কদম্বরী ২-ডোর কাপবোর্ড,16550.0,Cupboard (2-Door),16550.0,Variant Name Match
10 Bedroom Set_variant_price_backup_20260803_121221.xlsx,TFL-CBD-112 LB-3D,কদম্বরী ৩-ডোর কাপবোর্ড,24800.0,Cupboard (3 Door),24800.0,Measurement Match
10 Bedroom Set_variant_price_backup_20260803_121221.xlsx,TFL-CBD-113 LB-2D,দিগন্ত ২-ডোর কাপবোর্ড,16800.0,Cupboard (2 Door),16800.0,Measurement Match
10 Bedroom Set_variant_price_backup_20260803_121221.xlsx,TFL-CBD-113 LB-3D,দিগন্ত ৩-ডোর কাপবোর্ড,24990.0,Cupboard (3 Door),24990.0,Measurement Match
10 Bedroom Set_variant_price_backup_20260803_121221.xlsx,TFL-CBD-114 LB-2D,রেখাচিত্র ২-ডোর কাপবোর্ড,16550.0,Cupboard (2 Door),16550.0,Variant Name Match
10 Bedroom Set_variant_price_backup_20260803_121221.xlsx,TFL-CBD-116 MT-2D,অবয়ব ২-ডোর কাপবোর্ড,19990.0,NO MATCH IN PDF,,
10 Bedroom Set_variant_price_backup_20260803_121221.xlsx,TFL-COD-110 LB,শুভ্রা চেস্ট অফ ড্রয়ার,15500.0,NO MATCH IN PDF,,
10 Bedroom Set_variant_price_backup_20260803_121221.xlsx,TFL-WDR-110 LB,শুভ্রা ওয়ারড্রোব,16100.0,NO MATCH IN PDF,,
10 Bedroom Set_variant_price_backup_20260803_121221.xlsx,TFL-COD-111 LB,বিপরীত চেস্ট অফ ড্রয়ার,15900.0,NO MATCH IN PDF,,
10 Bedroom Set_variant_price_backup_20260803_121221.xlsx,TFL-WDR-112 LB,কদম্বরী ওয়ারড্রোব,20400.0,NO MATCH IN PDF,,
10 Bedroom Set_variant_price_backup_20260803_121221.xlsx,TFL-COD-113 LB,দিগন্ত চেস্ট অফ ড্রয়ার,15900.0,NO MATCH IN PDF,,
10 Bedroom Set_variant_price_backup_20260803_121221.xlsx,TFL-COD-114 LB,রেখাচিত্র চেস্ট অফ ড্রয়ার,15990.0,NO MATCH IN PDF,,
10 Bedroom Set_variant_price_backup_20260803_121221.xlsx,TFL-COD-109 LB,বনলতা চেস্ট অফ ড্রয়ার,14200.0,NO MATCH IN PDF,,
10 Bedroom Set_variant_price_backup_20260803_121221.xlsx,TFL-COD-116 MT,অবয়ব চেস্ট অফ ড্রয়ার,19990.0,Chest of Drawer,19990.0,Measurement Match
10 Bedroom Set_variant_price_backup_20260803_121221.xlsx,TFL-WDR-202 LB,শিল্পিক ওয়ারড্রোব,17500.0,NO MATCH IN PDF,,
10 Bedroom Set_variant_price_backup_20260803_121221.xlsx,TFL-WDR-201 LB,পদ্ম ওয়ারড্রোব,17500.0,NO MATCH IN PDF,,
10 Bedroom Set_variant_price_backup_20260803_121221.xlsx,TFL-COD-203 LB,অরণ্য চেস্ট অফ ড্রয়ার,13990.0,NO MATCH IN PDF,,
10 Bedroom Set_variant_price_backup_20260803_121221.xlsx,TFL-ALN-201 LB,পদ্ম আলনা,5700.0,Alna,5700.0,Measurement Match
10 Bedroom Set_variant_price_backup_20260803_121221.xlsx,TFL-ALN-202 LB,শিল্পিক আলনা,7400.0,Alna,7400.0,Variant Name Match
10 Bedroom Set_variant_price_backup_20260803_121334.xlsx,TFL-BED-109 LB,বনলতা কিং বেড,16050.0,Bed (King),16050.0,Variant Name Match
10 Bedroom Set_variant_price_backup_20260803_121334.xlsx,TFL-BST-109 LB,বনলতা বেড সাইড টেবিল,3900.0,Bed Side Table,3900.0,Measurement Match
10 Bedroom Set_variant_price_backup_20260803_121334.xlsx,TFL-BED-110 LB,শুভ্রা বেড,19300.0,Bed (Double),19300.0,Measurement Match
10 Bedroom Set_variant_price_backup_20260803_121334.xlsx,TFL-BST-110 LB,শুভ্রা বেড সাইড টেবিল,3990.0,Bed Side Table,3990.0,Measurement Match
10 Bedroom Set_variant_price_backup_20260803_121334.xlsx,TFL-BED-111 LB,বিপরীত বেড,15900.0,Bed (Double),15900.0,Measurement Match
10 Bedroom Set_variant_price_backup_20260803_121334.xlsx,TFL-BST-111 LB,বিপরীত বেড সাইড টেবিল,4990.0,Bed Side Table,4990.0,Measurement Match
10 Bedroom Set_variant_price_backup_20260803_121334.xlsx,TFL-BED-112 LB,কদম্বরী বেড,14500.0,Bed (Double),14500.0,Measurement Match
10 Bedroom Set_variant_price_backup_20260803_121334.xlsx,TFL-BST-112 LB,কদম্বরী বেড সাইড টেবিল,5250.0,Bed Side Table,5250.0,Measurement Match
10 Bedroom Set_variant_price_backup_20260803_121334.xlsx,TFL-BED-113 LB,দিগন্ত বেড,15500.0,Bed (Double),15500.0,Measurement Match
10 Bedroom Set_variant_price_backup_20260803_121334.xlsx,TFL-BST-113 LB,দিগন্ত বেড সাইড টেবিল,5500.0,Bed Side Table,5500.0,Measurement Match
10 Bedroom Set_variant_price_backup_20260803_121334.xlsx,TFL-BED-114 LB,রেখাচিত্র বেড,15500.0,Bed (Double),15500.0,Variant Name Match
10 Bedroom Set_variant_price_backup_20260803_121334.xlsx,TFL-BST-114 LB,রেখাচিত্র বেড সাইড টেবিল,5590.0,Bed side table,5590.0,Measurement Match
10 Bedroom Set_variant_price_backup_20260803_121334.xlsx,TFL-BED-116 MT,অবয়ব বেড,22000.0,Bed (Double),22000.0,Measurement Match
10 Bedroom Set_variant_price_backup_20260803_121334.xlsx,TFL-BST-116 MT,অবয়ব বেড সাইড টেবিল,5900.0,NO MATCH IN PDF,,
10 Bedroom Set_variant_price_backup_20260803_121334.xlsx,TFL-BED-201 LB,পদ্ম বেড,15600.0,LB Bed (Double),15600.0,Measurement Match
10 Bedroom Set_variant_price_backup_20260803_121334.xlsx,TFL-BED-201 LB,পদ্ম কিং বেড,18500.0,Bed (King),18500.0,Measurement Match
10 Bedroom Set_variant_price_backup_20260803_121334.xlsx,TFL-BST-201 LB,পদ্ম বেড সাইড টেবিল,4800.0,Bed Side Table,4800.0,Measurement Match
10 Bedroom Set_variant_price_backup_20260803_121334.xlsx,TFL-BED-202 LB,শিল্পিক বেড,13000.0,Bed (Double),13000.0,Measurement Match
10 Bedroom Set_variant_price_backup_20260803_121334.xlsx,TFL-BED-202 LB,শিল্পিক কিং বেড,17800.0,Bed (King),17800.0,Measurement Match
10 Bedroom Set_variant_price_backup_20260803_121334.xlsx,TFL-BST-202 LB,শিল্পিক বেড সাইড টেবিল,2900.0,Bed Side Table,2900.0,Measurement Match
10 Bedroom Set_variant_price_backup_20260803_121334.xlsx,TFL-BED-203 LB,অরণ্য বেড,14980.0,Bed (Double),14980.0,Measurement Match
10 Bedroom Set_variant_price_backup_20260803_121334.xlsx,TFL-BED-203 LB,অরণ্য কিং বেড,18500.0,Bed (King),18500.0,Measurement Match
10 Bedroom Set_variant_price_backup_20260803_121334.xlsx,TFL-BST-203 LB,অরণ্য বেড সাইড টেবিল,4400.0,Bed Side Table,4400.0,Measurement Match
10 Bedroom Set_variant_price_backup_20260803_121334.xlsx,TFL-DST-109 LB,বনলতা ড্রেসিং টেবিল,10900.0,Dressing Table,10900.0,Measurement Match
10 Bedroom Set_variant_price_backup_20260803_121334.xlsx,TFL-DST-111 LB,বিপরীত ড্রেসিং টেবিল,9990.0,Dressing Table,9990.0,Measurement Match
10 Bedroom Set_variant_price_backup_20260803_121334.xlsx,TFL-DST-112 LB,কদম্বরী ড্রেসিং টেবিল,11990.0,Dressing Table,11990.0,Measurement Match
10 Bedroom Set_variant_price_backup_20260803_121334.xlsx,TFL-DST-113 LB,দিগন্ত ড্রেসিং টেবিল,12990.0,Dressing Table,12990.0,Measurement Match
10 Bedroom Set_variant_price_backup_20260803_121334.xlsx,TFL-DST-114 LB,রেখাচিত্র ড্রেসিং টেবিল,11500.0,Dressing Table,11500.0,Measurement Match
10 Bedroom Set_variant_price_backup_20260803_121334.xlsx,TFL-DST-116 MT,অবয়ব ড্রেসিং টেবিল,14990.0,NO MATCH IN PDF,,
10 Bedroom Set_variant_price_backup_20260803_121334.xlsx,TFL-DST-110 LB,শুভ্রা ড্রেসিং টেবিল,11990.0,Dressing Table,11990.0,Measurement Match
10 Bedroom Set_variant_price_backup_20260803_121334.xlsx,TFL-DST-203 LB,অরণ্য ড্রেসিং টেবিল,12990.0,Dressing Table,12990.0,Measurement Match
10 Bedroom Set_variant_price_backup_20260803_121334.xlsx,TFL-DST-202 LB,শিল্পিক ড্রেসিং টেবিল,13500.0,Dressing Table,13500.0,Measurement Match
10 Bedroom Set_variant_price_backup_20260803_121334.xlsx,TFL-DST-201 LB,পদ্ম ড্রেসিং টেবিল,9980.0,Dressing Table,9980.0,Measurement Match
10 Bedroom Set_variant_price_backup_20260803_121334.xlsx,TFL-CBD-203 LB-2D,অরণ্য ২-ডোর কাপবোর্ড,17900.0,Cupboard (2 Door),17900.0,Variant Name Match
10 Bedroom Set_variant_price_backup_20260803_121334.xlsx,TFL-CBD-203 LB-3D,অরণ্য ৩-ডোর কাপবোর্ড,23000.0,Cupboard (3 Door),23000.0,Measurement Match
10 Bedroom Set_variant_price_backup_20260803_121334.xlsx,TFL-CBD-202 LB-3D,শিল্পিক ৩-ডোর কাপবোর্ড,22500.0,Cupboard (3 Door),22500.0,Measurement Match
10 Bedroom Set_variant_price_backup_20260803_121334.xlsx,TFL-CBD-202 LB-3D,শিল্পিক ৩-ডোর কাপবোর্ড,24500.0,Cupboard (3 Door),24500.0,Measurement Match
10 Bedroom Set_variant_price_backup_20260803_121334.xlsx,TFL-CBD-202 LB-2D,শিল্পিক ২-ডোর কাপবোর্ড,18990.0,Cupboard (2 Door),18990.0,Variant Name Match
10 Bedroom Set_variant_price_backup_20260803_121334.xlsx,TFL-CBD-201 LB-1D,পদ্ম ১-ডোর কাপবোর্ড,9750.0,MULTIPLE MATCHES - AMBIGUOUS,,
10 Bedroom Set_variant_price_backup_20260803_121334.xlsx,TFL-CBD-201 LB-2D,পদ্ম ২-ডোর কাপবোর্ড,15900.0,Cupboard (2 Door),15900.0,Variant + Closest Meas
10 Bedroom Set_variant_price_backup_20260803_121334.xlsx,TFL-CBD-201 LB-3D,পদ্ম ৩-ডোর কাপবোর্ড,22500.0,Cupboard (3 Door),22500.0,Measurement Match
10 Bedroom Set_variant_price_backup_20260803_121334.xlsx,TFL-CBD-201 LB-3D,পদ্ম ৩-ডোর কাপবোর্ড,24500.0,Cupboard (3 Door),24500.0,Variant + Closest Meas
10 Bedroom Set_variant_price_backup_20260803_121334.xlsx,TFL-CBD-109 LB-2D,বনলতা ২-ডোর কাপবোর্ড,16550.0,Cupboard (2-Door),16550.0,Measurement Match
10 Bedroom Set_variant_price_backup_20260803_121334.xlsx,TFL-CBD-109 LB-3D,বনলতা ৩-ডোর কাপবোর্ড,24990.0,Cupboard (3 Door),24990.0,Measurement Match
10 Bedroom Set_variant_price_backup_20260803_121334.xlsx,TFL-CBD-110 LB-2D,শুভ্রা ২-ডোর কাপবোর্ড,16610.0,Cupboard (2-Door),16610.0,Variant Name Match
10 Bedroom Set_variant_price_backup_20260803_121334.xlsx,TFL-CBD-111 LB-2D,বিপরীত ২-ডোর কাপবোর্ড,17110.0,Cupboard (2-Door),17110.0,Measurement Match
10 Bedroom Set_variant_price_backup_20260803_121334.xlsx,TFL-CBD-112 LB-2D,কদম্বরী ২-ডোর কাপবোর্ড,16550.0,Cupboard (2-Door),16550.0,Variant Name Match
10 Bedroom Set_variant_price_backup_20260803_121334.xlsx,TFL-CBD-112 LB-3D,কদম্বরী ৩-ডোর কাপবোর্ড,24800.0,Cupboard (3 Door),24800.0,Measurement Match
10 Bedroom Set_variant_price_backup_20260803_121334.xlsx,TFL-CBD-113 LB-2D,দিগন্ত ২-ডোর কাপবোর্ড,16800.0,Cupboard (2 Door),16800.0,Measurement Match
10 Bedroom Set_variant_price_backup_20260803_121334.xlsx,TFL-CBD-113 LB-3D,দিগন্ত ৩-ডোর কাপবোর্ড,24990.0,Cupboard (3 Door),24990.0,Measurement Match
10 Bedroom Set_variant_price_backup_20260803_121334.xlsx,TFL-CBD-114 LB-2D,রেখাচিত্র ২-ডোর কাপবোর্ড,16550.0,Cupboard (2 Door),16550.0,Variant Name Match
10 Bedroom Set_variant_price_backup_20260803_121334.xlsx,TFL-CBD-116 MT-2D,অবয়ব ২-ডোর কাপবোর্ড,19990.0,NO MATCH IN PDF,,
10 Bedroom Set_variant_price_backup_20260803_121334.xlsx,TFL-COD-110 LB,শুভ্রা চেস্ট অফ ড্রয়ার,15500.0,NO MATCH IN PDF,,
10 Bedroom Set_variant_price_backup_20260803_121334.xlsx,TFL-WDR-110 LB,শুভ্রা ওয়ারড্রোব,16100.0,NO MATCH IN PDF,,
10 Bedroom Set_variant_price_backup_20260803_121334.xlsx,TFL-COD-111 LB,বিপরীত চেস্ট অফ ড্রয়ার,15900.0,NO MATCH IN PDF,,
10 Bedroom Set_variant_price_backup_20260803_121334.xlsx,TFL-WDR-112 LB,কদম্বরী ওয়ারড্রোব,20400.0,NO MATCH IN PDF,,
10 Bedroom Set_variant_price_backup_20260803_121334.xlsx,TFL-COD-113 LB,দিগন্ত চেস্ট অফ ড্রয়ার,15900.0,NO MATCH IN PDF,,
10 Bedroom Set_variant_price_backup_20260803_121334.xlsx,TFL-COD-114 LB,রেখাচিত্র চেস্ট অফ ড্রয়ার,15990.0,NO MATCH IN PDF,,
10 Bedroom Set_variant_price_backup_20260803_121334.xlsx,TFL-COD-109 LB,বনলতা চেস্ট অফ ড্রয়ার,14200.0,NO MATCH IN PDF,,
10 Bedroom Set_variant_price_backup_20260803_121334.xlsx,TFL-COD-116 MT,অবয়ব চেস্ট অফ ড্রয়ার,19990.0,Chest of Drawer,19990.0,Measurement Match
10 Bedroom Set_variant_price_backup_20260803_121334.xlsx,TFL-WDR-202 LB,শিল্পিক ওয়ারড্রোব,17500.0,NO MATCH IN PDF,,
10 Bedroom Set_variant_price_backup_20260803_121334.xlsx,TFL-WDR-201 LB,পদ্ম ওয়ারড্রোব,17500.0,NO MATCH IN PDF,,
10 Bedroom Set_variant_price_backup_20260803_121334.xlsx,TFL-COD-203 LB,অরণ্য চেস্ট অফ ড্রয়ার,13990.0,NO MATCH IN PDF,,
10 Bedroom Set_variant_price_backup_20260803_121334.xlsx,TFL-ALN-201 LB,পদ্ম আলনা,5700.0,Alna,5700.0,Measurement Match
10 Bedroom Set_variant_price_backup_20260803_121334.xlsx,TFL-ALN-202 LB,শিল্পিক আলনা,7400.0,Alna,7400.0,Variant Name Match
4 Product_backup_20260802_102020_variant_price_backup_20260803_121334.xlsx,TFL-CBD-205 LB-3D,3-Door Cupboard,22500.0,Cupboard (3 Door),22500.0,Variant + Closest Meas
4 Product_backup_20260802_102020_variant_price_backup_20260803_121334.xlsx,TFL-CBD-205 LB-3D,3-Door Cupboard,24500.0,Cupboard (3 Door),24500.0,Measurement Match
4 Product_backup_20260802_102020_variant_price_backup_20260803_121334.xlsx,TFL-CBD-204 LB-2D,2-Door Cupboard,17100.0,Cupboard (2 Door),17990.0,Variant Name Match
4 Product_backup_20260802_102020_variant_price_backup_20260803_121334.xlsx,TFL-CBD-204 LB-2D,3-Door Cupboard,22500.0,Cupboard (3 Door),22500.0,Measurement Match
4 Product_backup_20260802_102020_variant_price_backup_20260803_121334.xlsx,TFL-CBD-204 LB-3D,3-Door Cupboard,24500.0,Cupboard (3 Door),24500.0,Variant + Closest Meas
4 Product_backup_20260802_102020_variant_price_backup_20260803_121334.xlsx,TFL-COD-118 LB,Chest of Drawer ,17500.0,NO MATCH IN PDF,,
4 Product_backup_20260802_102020_variant_price_backup_20260803_121334.xlsx,TFL-CBD-207 LB-3D,3-Door Cupboard,24200.0,Cupboard (3 Door),24200.0,Measurement Match
4 Product_backup_20260802_102020_variant_price_backup_20260803_121334.xlsx,TFL-CBD-208 LB-2D,2-Door Cupboard,26000.0,Cupboard Cum Dressing Tabl;e (2 Door),26000.0,Measurement Match
4 Product_backup_20260802_102020_variant_price_backup_20260803_121334.xlsx,TFL-CBD-208 LB-3D,3-Door Cupboard,32000.0,Cupboard Cum Dressing Tabl;e (3 Door),32000.0,Measurement Match
4 Product_backup_20260802_102020_variant_price_backup_20260803_121334.xlsx,TFL-WDR-406 WD,Wardrobe,0,NO MATCH IN PDF,,
4 Product_variant_price_backup_20260803_121221.xlsx,TFL-CBD-205 LB-3D,অম্বরী ৩-ডোর কাপবোর্ড,22500.0,Cupboard (3 Door),22500.0,Variant + Closest Meas
4 Product_variant_price_backup_20260803_121221.xlsx,TFL-CBD-205 LB-3D,অম্বরী ৩-ডোর কাপবোর্ড,24500.0,Cupboard (3 Door),24500.0,Measurement Match
4 Product_variant_price_backup_20260803_121221.xlsx,TFL-CBD-204 LB-2D,চারুলতা ২-ডোর কাপবোর্ড,17100.0,Cupboard (2 Door),17990.0,Variant Name Match
4 Product_variant_price_backup_20260803_121221.xlsx,TFL-CBD-204 LB-2D,চারুলতা ৩-ডোর কাপবোর্ড,22500.0,Cupboard (3 Door),22500.0,Measurement Match
4 Product_variant_price_backup_20260803_121221.xlsx,TFL-CBD-204 LB-3D,চারুলতা ৩-ডোর কাপবোর্ড,24500.0,Cupboard (3 Door),24500.0,Variant + Closest Meas
4 Product_variant_price_backup_20260803_121221.xlsx,TFL-COD-118 LB,কসমস চেস্ট অফ ড্রয়ার,17500.0,NO MATCH IN PDF,,
4 Product_variant_price_backup_20260803_121221.xlsx,TFL-CBD-207 LB-3D,3-Door Cupboard,24200.0,Cupboard (3 Door),24200.0,Measurement Match
4 Product_variant_price_backup_20260803_121221.xlsx,TFL-CBD-208 LB-2D,2-Door Cupboard,26000.0,Cupboard Cum Dressing Tabl;e (2 Door),26000.0,Measurement Match
4 Product_variant_price_backup_20260803_121221.xlsx,TFL-CBD-208 LB-3D,3-Door Cupboard,32000.0,Cupboard Cum Dressing Tabl;e (3 Door),32000.0,Measurement Match
4 Product_variant_price_backup_20260803_121221.xlsx,TFL-WDR-406 WD,জলরেখা ওয়ারড্রোব,0,NO MATCH IN PDF,,
4 Product_variant_price_backup_20260803_121334.xlsx,TFL-CBD-205 LB-3D,অম্বরী ৩-ডোর কাপবোর্ড,22500.0,Cupboard (3 Door),22500.0,Variant + Closest Meas
4 Product_variant_price_backup_20260803_121334.xlsx,TFL-CBD-205 LB-3D,অম্বরী ৩-ডোর কাপবোর্ড,24500.0,Cupboard (3 Door),24500.0,Measurement Match
4 Product_variant_price_backup_20260803_121334.xlsx,TFL-CBD-204 LB-2D,চারুলতা ২-ডোর কাপবোর্ড,17990.0,Cupboard (2 Door),17990.0,Variant Name Match
4 Product_variant_price_backup_20260803_121334.xlsx,TFL-CBD-204 LB-2D,চারুলতা ৩-ডোর কাপবোর্ড,22500.0,Cupboard (3 Door),22500.0,Measurement Match
4 Product_variant_price_backup_20260803_121334.xlsx,TFL-CBD-204 LB-3D,চারুলতা ৩-ডোর কাপবোর্ড,24500.0,Cupboard (3 Door),24500.0,Variant + Closest Meas
4 Product_variant_price_backup_20260803_121334.xlsx,TFL-COD-118 LB,কসমস চেস্ট অফ ড্রয়ার,17500.0,NO MATCH IN PDF,,
4 Product_variant_price_backup_20260803_121334.xlsx,TFL-CBD-207 LB-3D,3-Door Cupboard,24200.0,Cupboard (3 Door),24200.0,Measurement Match
